seed,x_star,threshold,truth_family,truth_class,margin_policy,margin,sria_decision,correct_decision,truth_qoi,p_above,predictive_mean,predictive_sd,evpi,max_evsi,best_action_id,best_action_cost,best_net_value,naive_verdict,aware_verdict,support_status,distance_beyond_observations,certification_correct,outcome
20260801,2.0,1.7,linear_exact,BENIGN,very_strict,0.0,A,A,2.0,1.0,1.9491387442624981,0.02108185106778919,1.0663129262963508e-31,5.528533637841715e-34,measure_irrelevant,0.01,-0.01,stop_allowed,stop_allowed,supported,-6.0,True,GOOD_ALLOW
20260801,2.0,1.7,linear_exact,BENIGN,strict,0.5,A,A,2.0,1.0,1.9491387442624981,0.02108185106778919,1.0663129262963508e-31,5.528533637841715e-34,measure_irrelevant,0.01,-0.01,stop_allowed,stop_allowed,supported,-6.0,True,GOOD_ALLOW
20260801,2.0,1.7,linear_exact,BENIGN,moderate,1.5,A,A,2.0,1.0,1.9491387442624981,0.02108185106778919,1.0663129262963508e-31,5.528533637841715e-34,measure_irrelevant,0.01,-0.01,stop_allowed,stop_allowed,supported,-6.0,True,GOOD_ALLOW
20260801,2.0,1.7,linear_exact,BENIGN,permissive,3.0,A,A,2.0,1.0,1.9491387442624981,0.02108185106778919,1.0663129262963508e-31,5.528533637841715e-34,measure_irrelevant,0.01,-0.01,stop_allowed,stop_allowed,supported,-6.0,True,GOOD_ALLOW
20260801,2.0,1.7,linear_exact,BENIGN,no_guard,,A,A,2.0,1.0,1.9491387442624981,0.02108185106778919,1.0663129262963508e-31,5.528533637841715e-34,measure_irrelevant,0.01,-0.01,stop_allowed,stop_allowed,supported,-6.0,True,GOOD_ALLOW
20260801,2.0,1.7,mild_quadratic,BENIGN,very_strict,0.0,A,A,2.0,1.0,1.9491387442624981,0.02108185106778919,1.0663129262963508e-31,5.528533637841715e-34,measure_irrelevant,0.01,-0.01,stop_allowed,stop_allowed,supported,-6.0,True,GOOD_ALLOW
20260801,2.0,1.7,mild_quadratic,BENIGN,strict,0.5,A,A,2.0,1.0,1.9491387442624981,0.02108185106778919,1.0663129262963508e-31,5.528533637841715e-34,measure_irrelevant,0.01,-0.01,stop_allowed,stop_allowed,supported,-6.0,True,GOOD_ALLOW
20260801,2.0,1.7,mild_quadratic,BENIGN,moderate,1.5,A,A,2.0,1.0,1.9491387442624981,0.02108185106778919,1.0663129262963508e-31,5.528533637841715e-34,measure_irrelevant,0.01,-0.01,stop_allowed,stop_allowed,supported,-6.0,True,GOOD_ALLOW
20260801,2.0,1.7,mild_quadratic,BENIGN,permissive,3.0,A,A,2.0,1.0,1.9491387442624981,0.02108185106778919,1.0663129262963508e-31,5.528533637841715e-34,measure_irrelevant,0.01,-0.01,stop_allowed,stop_allowed,supported,-6.0,True,GOOD_ALLOW
20260801,2.0,1.7,mild_quadratic,BENIGN,no_guard,,A,A,2.0,1.0,1.9491387442624981,0.02108185106778919,1.0663129262963508e-31,5.528533637841715e-34,measure_irrelevant,0.01,-0.01,stop_allowed,stop_allowed,supported,-6.0,True,GOOD_ALLOW
20260801,2.0,1.7,mild_kink,BENIGN,very_strict,0.0,A,A,2.0,1.0,1.9491387442624981,0.02108185106778919,1.0663129262963508e-31,5.528533637841715e-34,measure_irrelevant,0.01,-0.01,stop_allowed,stop_allowed,supported,-6.0,True,GOOD_ALLOW
20260801,2.0,1.7,mild_kink,BENIGN,strict,0.5,A,A,2.0,1.0,1.9491387442624981,0.02108185106778919,1.0663129262963508e-31,5.528533637841715e-34,measure_irrelevant,0.01,-0.01,stop_allowed,stop_allowed,supported,-6.0,True,GOOD_ALLOW
20260801,2.0,1.7,mild_kink,BENIGN,moderate,1.5,A,A,2.0,1.0,1.9491387442624981,0.02108185106778919,1.0663129262963508e-31,5.528533637841715e-34,measure_irrelevant,0.01,-0.01,stop_allowed,stop_allowed,supported,-6.0,True,GOOD_ALLOW
20260801,2.0,1.7,mild_kink,BENIGN,permissive,3.0,A,A,2.0,1.0,1.9491387442624981,0.02108185106778919,1.0663129262963508e-31,5.528533637841715e-34,measure_irrelevant,0.01,-0.01,stop_allowed,stop_allowed,supported,-6.0,True,GOOD_ALLOW
20260801,2.0,1.7,mild_kink,BENIGN,no_guard,,A,A,2.0,1.0,1.9491387442624981,0.02108185106778919,1.0663129262963508e-31,5.528533637841715e-34,measure_irrelevant,0.01,-0.01,stop_allowed,stop_allowed,supported,-6.0,True,GOOD_ALLOW
20260801,2.0,1.7,regime_moderate,REGIME_CHANGE,very_strict,0.0,A,A,2.0,1.0,1.9491387442624981,0.02108185106778919,1.0663129262963508e-31,5.528533637841715e-34,measure_irrelevant,0.01,-0.01,stop_allowed,stop_allowed,supported,-6.0,True,GOOD_ALLOW
20260801,2.0,1.7,regime_moderate,REGIME_CHANGE,strict,0.5,A,A,2.0,1.0,1.9491387442624981,0.02108185106778919,1.0663129262963508e-31,5.528533637841715e-34,measure_irrelevant,0.01,-0.01,stop_allowed,stop_allowed,supported,-6.0,True,GOOD_ALLOW
20260801,2.0,1.7,regime_moderate,REGIME_CHANGE,moderate,1.5,A,A,2.0,1.0,1.9491387442624981,0.02108185106778919,1.0663129262963508e-31,5.528533637841715e-34,measure_irrelevant,0.01,-0.01,stop_allowed,stop_allowed,supported,-6.0,True,GOOD_ALLOW
20260801,2.0,1.7,regime_moderate,REGIME_CHANGE,permissive,3.0,A,A,2.0,1.0,1.9491387442624981,0.02108185106778919,1.0663129262963508e-31,5.528533637841715e-34,measure_irrelevant,0.01,-0.01,stop_allowed,stop_allowed,supported,-6.0,True,GOOD_ALLOW
20260801,2.0,1.7,regime_moderate,REGIME_CHANGE,no_guard,,A,A,2.0,1.0,1.9491387442624981,0.02108185106778919,1.0663129262963508e-31,5.528533637841715e-34,measure_irrelevant,0.01,-0.01,stop_allowed,stop_allowed,supported,-6.0,True,GOOD_ALLOW
20260801,2.0,1.7,regime_strong,REGIME_CHANGE,very_strict,0.0,A,A,2.0,1.0,1.9491387442624981,0.02108185106778919,1.0663129262963508e-31,5.528533637841715e-34,measure_irrelevant,0.01,-0.01,stop_allowed,stop_allowed,supported,-6.0,True,GOOD_ALLOW
20260801,2.0,1.7,regime_strong,REGIME_CHANGE,strict,0.5,A,A,2.0,1.0,1.9491387442624981,0.02108185106778919,1.0663129262963508e-31,5.528533637841715e-34,measure_irrelevant,0.01,-0.01,stop_allowed,stop_allowed,supported,-6.0,True,GOOD_ALLOW
20260801,2.0,1.7,regime_strong,REGIME_CHANGE,moderate,1.5,A,A,2.0,1.0,1.9491387442624981,0.02108185106778919,1.0663129262963508e-31,5.528533637841715e-34,measure_irrelevant,0.01,-0.01,stop_allowed,stop_allowed,supported,-6.0,True,GOOD_ALLOW
20260801,2.0,1.7,regime_strong,REGIME_CHANGE,permissive,3.0,A,A,2.0,1.0,1.9491387442624981,0.02108185106778919,1.0663129262963508e-31,5.528533637841715e-34,measure_irrelevant,0.01,-0.01,stop_allowed,stop_allowed,supported,-6.0,True,GOOD_ALLOW
20260801,2.0,1.7,regime_strong,REGIME_CHANGE,no_guard,,A,A,2.0,1.0,1.9491387442624981,0.02108185106778919,1.0663129262963508e-31,5.528533637841715e-34,measure_irrelevant,0.01,-0.01,stop_allowed,stop_allowed,supported,-6.0,True,GOOD_ALLOW
20260801,2.0,1.7,regime_step,REGIME_CHANGE,very_strict,0.0,A,A,2.0,1.0,1.9491387442624981,0.02108185106778919,1.0663129262963508e-31,5.528533637841715e-34,measure_irrelevant,0.01,-0.01,stop_allowed,stop_allowed,supported,-6.0,True,GOOD_ALLOW
20260801,2.0,1.7,regime_step,REGIME_CHANGE,strict,0.5,A,A,2.0,1.0,1.9491387442624981,0.02108185106778919,1.0663129262963508e-31,5.528533637841715e-34,measure_irrelevant,0.01,-0.01,stop_allowed,stop_allowed,supported,-6.0,True,GOOD_ALLOW
20260801,2.0,1.7,regime_step,REGIME_CHANGE,moderate,1.5,A,A,2.0,1.0,1.9491387442624981,0.02108185106778919,1.0663129262963508e-31,5.528533637841715e-34,measure_irrelevant,0.01,-0.01,stop_allowed,stop_allowed,supported,-6.0,True,GOOD_ALLOW
20260801,2.0,1.7,regime_step,REGIME_CHANGE,permissive,3.0,A,A,2.0,1.0,1.9491387442624981,0.02108185106778919,1.0663129262963508e-31,5.528533637841715e-34,measure_irrelevant,0.01,-0.01,stop_allowed,stop_allowed,supported,-6.0,True,GOOD_ALLOW
20260801,2.0,1.7,regime_step,REGIME_CHANGE,no_guard,,A,A,2.0,1.0,1.9491387442624981,0.02108185106778919,1.0663129262963508e-31,5.528533637841715e-34,measure_irrelevant,0.01,-0.01,stop_allowed,stop_allowed,supported,-6.0,True,GOOD_ALLOW
20260802,2.0,1.7,linear_exact,BENIGN,very_strict,0.0,A,A,2.0,0.9999999999999999,1.9872484773791603,0.021081851067789197,1.1260106698776198e-41,3.909850859848136e-43,measure_irrelevant,0.01,-0.01,stop_allowed,stop_allowed,supported,-6.0,True,GOOD_ALLOW
20260802,2.0,1.7,linear_exact,BENIGN,strict,0.5,A,A,2.0,0.9999999999999999,1.9872484773791603,0.021081851067789197,1.1260106698776198e-41,3.909850859848136e-43,measure_irrelevant,0.01,-0.01,stop_allowed,stop_allowed,supported,-6.0,True,GOOD_ALLOW
20260802,2.0,1.7,linear_exact,BENIGN,moderate,1.5,A,A,2.0,0.9999999999999999,1.9872484773791603,0.021081851067789197,1.1260106698776198e-41,3.909850859848136e-43,measure_irrelevant,0.01,-0.01,stop_allowed,stop_allowed,supported,-6.0,True,GOOD_ALLOW
20260802,2.0,1.7,linear_exact,BENIGN,permissive,3.0,A,A,2.0,0.9999999999999999,1.9872484773791603,0.021081851067789197,1.1260106698776198e-41,3.909850859848136e-43,measure_irrelevant,0.01,-0.01,stop_allowed,stop_allowed,supported,-6.0,True,GOOD_ALLOW
20260802,2.0,1.7,linear_exact,BENIGN,no_guard,,A,A,2.0,0.9999999999999999,1.9872484773791603,0.021081851067789197,1.1260106698776198e-41,3.909850859848136e-43,measure_irrelevant,0.01,-0.01,stop_allowed,stop_allowed,supported,-6.0,True,GOOD_ALLOW
20260802,2.0,1.7,mild_quadratic,BENIGN,very_strict,0.0,A,A,2.0,0.9999999999999999,1.9872484773791603,0.021081851067789197,1.1260106698776198e-41,3.909850859848136e-43,measure_irrelevant,0.01,-0.01,stop_allowed,stop_allowed,supported,-6.0,True,GOOD_ALLOW
20260802,2.0,1.7,mild_quadratic,BENIGN,strict,0.5,A,A,2.0,0.9999999999999999,1.9872484773791603,0.021081851067789197,1.1260106698776198e-41,3.909850859848136e-43,measure_irrelevant,0.01,-0.01,stop_allowed,stop_allowed,supported,-6.0,True,GOOD_ALLOW
20260802,2.0,1.7,mild_quadratic,BENIGN,moderate,1.5,A,A,2.0,0.9999999999999999,1.9872484773791603,0.021081851067789197,1.1260106698776198e-41,3.909850859848136e-43,measure_irrelevant,0.01,-0.01,stop_allowed,stop_allowed,supported,-6.0,True,GOOD_ALLOW
20260802,2.0,1.7,mild_quadratic,BENIGN,permissive,3.0,A,A,2.0,0.9999999999999999,1.9872484773791603,0.021081851067789197,1.1260106698776198e-41,3.909850859848136e-43,measure_irrelevant,0.01,-0.01,stop_allowed,stop_allowed,supported,-6.0,True,GOOD_ALLOW
20260802,2.0,1.7,mild_quadratic,BENIGN,no_guard,,A,A,2.0,0.9999999999999999,1.9872484773791603,0.021081851067789197,1.1260106698776198e-41,3.909850859848136e-43,measure_irrelevant,0.01,-0.01,stop_allowed,stop_allowed,supported,-6.0,True,GOOD_ALLOW
20260802,2.0,1.7,mild_kink,BENIGN,very_strict,0.0,A,A,2.0,0.9999999999999999,1.9872484773791603,0.021081851067789197,1.1260106698776198e-41,3.909850859848136e-43,measure_irrelevant,0.01,-0.01,stop_allowed,stop_allowed,supported,-6.0,True,GOOD_ALLOW
20260802,2.0,1.7,mild_kink,BENIGN,strict,0.5,A,A,2.0,0.9999999999999999,1.9872484773791603,0.021081851067789197,1.1260106698776198e-41,3.909850859848136e-43,measure_irrelevant,0.01,-0.01,stop_allowed,stop_allowed,supported,-6.0,True,GOOD_ALLOW
20260802,2.0,1.7,mild_kink,BENIGN,moderate,1.5,A,A,2.0,0.9999999999999999,1.9872484773791603,0.021081851067789197,1.1260106698776198e-41,3.909850859848136e-43,measure_irrelevant,0.01,-0.01,stop_allowed,stop_allowed,supported,-6.0,True,GOOD_ALLOW
20260802,2.0,1.7,mild_kink,BENIGN,permissive,3.0,A,A,2.0,0.9999999999999999,1.9872484773791603,0.021081851067789197,1.1260106698776198e-41,3.909850859848136e-43,measure_irrelevant,0.01,-0.01,stop_allowed,stop_allowed,supported,-6.0,True,GOOD_ALLOW
20260802,2.0,1.7,mild_kink,BENIGN,no_guard,,A,A,2.0,0.9999999999999999,1.9872484773791603,0.021081851067789197,1.1260106698776198e-41,3.909850859848136e-43,measure_irrelevant,0.01,-0.01,stop_allowed,stop_allowed,supported,-6.0,True,GOOD_ALLOW
20260802,2.0,1.7,regime_moderate,REGIME_CHANGE,very_strict,0.0,A,A,2.0,0.9999999999999999,1.9872484773791603,0.021081851067789197,1.1260106698776198e-41,3.909850859848136e-43,measure_irrelevant,0.01,-0.01,stop_allowed,stop_allowed,supported,-6.0,True,GOOD_ALLOW
20260802,2.0,1.7,regime_moderate,REGIME_CHANGE,strict,0.5,A,A,2.0,0.9999999999999999,1.9872484773791603,0.021081851067789197,1.1260106698776198e-41,3.909850859848136e-43,measure_irrelevant,0.01,-0.01,stop_allowed,stop_allowed,supported,-6.0,True,GOOD_ALLOW
20260802,2.0,1.7,regime_moderate,REGIME_CHANGE,moderate,1.5,A,A,2.0,0.9999999999999999,1.9872484773791603,0.021081851067789197,1.1260106698776198e-41,3.909850859848136e-43,measure_irrelevant,0.01,-0.01,stop_allowed,stop_allowed,supported,-6.0,True,GOOD_ALLOW
20260802,2.0,1.7,regime_moderate,REGIME_CHANGE,permissive,3.0,A,A,2.0,0.9999999999999999,1.9872484773791603,0.021081851067789197,1.1260106698776198e-41,3.909850859848136e-43,measure_irrelevant,0.01,-0.01,stop_allowed,stop_allowed,supported,-6.0,True,GOOD_ALLOW
20260802,2.0,1.7,regime_moderate,REGIME_CHANGE,no_guard,,A,A,2.0,0.9999999999999999,1.9872484773791603,0.021081851067789197,1.1260106698776198e-41,3.909850859848136e-43,measure_irrelevant,0.01,-0.01,stop_allowed,stop_allowed,supported,-6.0,True,GOOD_ALLOW
20260802,2.0,1.7,regime_strong,REGIME_CHANGE,very_strict,0.0,A,A,2.0,0.9999999999999999,1.9872484773791603,0.021081851067789197,1.1260106698776198e-41,3.909850859848136e-43,measure_irrelevant,0.01,-0.01,stop_allowed,stop_allowed,supported,-6.0,True,GOOD_ALLOW
20260802,2.0,1.7,regime_strong,REGIME_CHANGE,strict,0.5,A,A,2.0,0.9999999999999999,1.9872484773791603,0.021081851067789197,1.1260106698776198e-41,3.909850859848136e-43,measure_irrelevant,0.01,-0.01,stop_allowed,stop_allowed,supported,-6.0,True,GOOD_ALLOW
20260802,2.0,1.7,regime_strong,REGIME_CHANGE,moderate,1.5,A,A,2.0,0.9999999999999999,1.9872484773791603,0.021081851067789197,1.1260106698776198e-41,3.909850859848136e-43,measure_irrelevant,0.01,-0.01,stop_allowed,stop_allowed,supported,-6.0,True,GOOD_ALLOW
20260802,2.0,1.7,regime_strong,REGIME_CHANGE,permissive,3.0,A,A,2.0,0.9999999999999999,1.9872484773791603,0.021081851067789197,1.1260106698776198e-41,3.909850859848136e-43,measure_irrelevant,0.01,-0.01,stop_allowed,stop_allowed,supported,-6.0,True,GOOD_ALLOW
20260802,2.0,1.7,regime_strong,REGIME_CHANGE,no_guard,,A,A,2.0,0.9999999999999999,1.9872484773791603,0.021081851067789197,1.1260106698776198e-41,3.909850859848136e-43,measure_irrelevant,0.01,-0.01,stop_allowed,stop_allowed,supported,-6.0,True,GOOD_ALLOW
20260802,2.0,1.7,regime_step,REGIME_CHANGE,very_strict,0.0,A,A,2.0,0.9999999999999999,1.9872484773791603,0.021081851067789197,1.1260106698776198e-41,3.909850859848136e-43,measure_irrelevant,0.01,-0.01,stop_allowed,stop_allowed,supported,-6.0,True,GOOD_ALLOW
20260802,2.0,1.7,regime_step,REGIME_CHANGE,strict,0.5,A,A,2.0,0.9999999999999999,1.9872484773791603,0.021081851067789197,1.1260106698776198e-41,3.909850859848136e-43,measure_irrelevant,0.01,-0.01,stop_allowed,stop_allowed,supported,-6.0,True,GOOD_ALLOW
20260802,2.0,1.7,regime_step,REGIME_CHANGE,moderate,1.5,A,A,2.0,0.9999999999999999,1.9872484773791603,0.021081851067789197,1.1260106698776198e-41,3.909850859848136e-43,measure_irrelevant,0.01,-0.01,stop_allowed,stop_allowed,supported,-6.0,True,GOOD_ALLOW
20260802,2.0,1.7,regime_step,REGIME_CHANGE,permissive,3.0,A,A,2.0,0.9999999999999999,1.9872484773791603,0.021081851067789197,1.1260106698776198e-41,3.909850859848136e-43,measure_irrelevant,0.01,-0.01,stop_allowed,stop_allowed,supported,-6.0,True,GOOD_ALLOW
20260802,2.0,1.7,regime_step,REGIME_CHANGE,no_guard,,A,A,2.0,0.9999999999999999,1.9872484773791603,0.021081851067789197,1.1260106698776198e-41,3.909850859848136e-43,measure_irrelevant,0.01,-0.01,stop_allowed,stop_allowed,supported,-6.0,True,GOOD_ALLOW
20260803,2.0,1.7,linear_exact,BENIGN,very_strict,0.0,A,A,2.0,1.0000000000000002,2.0065073167180656,0.021081851067789183,2.305870969960208e-47,1.769564147944493e-48,measure_irrelevant,0.01,-0.01,stop_allowed,stop_allowed,supported,-6.0,True,GOOD_ALLOW
20260803,2.0,1.7,linear_exact,BENIGN,strict,0.5,A,A,2.0,1.0000000000000002,2.0065073167180656,0.021081851067789183,2.305870969960208e-47,1.769564147944493e-48,measure_irrelevant,0.01,-0.01,stop_allowed,stop_allowed,supported,-6.0,True,GOOD_ALLOW
20260803,2.0,1.7,linear_exact,BENIGN,moderate,1.5,A,A,2.0,1.0000000000000002,2.0065073167180656,0.021081851067789183,2.305870969960208e-47,1.769564147944493e-48,measure_irrelevant,0.01,-0.01,stop_allowed,stop_allowed,supported,-6.0,True,GOOD_ALLOW
20260803,2.0,1.7,linear_exact,BENIGN,permissive,3.0,A,A,2.0,1.0000000000000002,2.0065073167180656,0.021081851067789183,2.305870969960208e-47,1.769564147944493e-48,measure_irrelevant,0.01,-0.01,stop_allowed,stop_allowed,supported,-6.0,True,GOOD_ALLOW
20260803,2.0,1.7,linear_exact,BENIGN,no_guard,,A,A,2.0,1.0000000000000002,2.0065073167180656,0.021081851067789183,2.305870969960208e-47,1.769564147944493e-48,measure_irrelevant,0.01,-0.01,stop_allowed,stop_allowed,supported,-6.0,True,GOOD_ALLOW
20260803,2.0,1.7,mild_quadratic,BENIGN,very_strict,0.0,A,A,2.0,1.0000000000000002,2.0065073167180656,0.021081851067789183,2.305870969960208e-47,1.769564147944493e-48,measure_irrelevant,0.01,-0.01,stop_allowed,stop_allowed,supported,-6.0,True,GOOD_ALLOW
20260803,2.0,1.7,mild_quadratic,BENIGN,strict,0.5,A,A,2.0,1.0000000000000002,2.0065073167180656,0.021081851067789183,2.305870969960208e-47,1.769564147944493e-48,measure_irrelevant,0.01,-0.01,stop_allowed,stop_allowed,supported,-6.0,True,GOOD_ALLOW
20260803,2.0,1.7,mild_quadratic,BENIGN,moderate,1.5,A,A,2.0,1.0000000000000002,2.0065073167180656,0.021081851067789183,2.305870969960208e-47,1.769564147944493e-48,measure_irrelevant,0.01,-0.01,stop_allowed,stop_allowed,supported,-6.0,True,GOOD_ALLOW
20260803,2.0,1.7,mild_quadratic,BENIGN,permissive,3.0,A,A,2.0,1.0000000000000002,2.0065073167180656,0.021081851067789183,2.305870969960208e-47,1.769564147944493e-48,measure_irrelevant,0.01,-0.01,stop_allowed,stop_allowed,supported,-6.0,True,GOOD_ALLOW
20260803,2.0,1.7,mild_quadratic,BENIGN,no_guard,,A,A,2.0,1.0000000000000002,2.0065073167180656,0.021081851067789183,2.305870969960208e-47,1.769564147944493e-48,measure_irrelevant,0.01,-0.01,stop_allowed,stop_allowed,supported,-6.0,True,GOOD_ALLOW
20260803,2.0,1.7,mild_kink,BENIGN,very_strict,0.0,A,A,2.0,1.0000000000000002,2.0065073167180656,0.021081851067789183,2.305870969960208e-47,1.769564147944493e-48,measure_irrelevant,0.01,-0.01,stop_allowed,stop_allowed,supported,-6.0,True,GOOD_ALLOW
20260803,2.0,1.7,mild_kink,BENIGN,strict,0.5,A,A,2.0,1.0000000000000002,2.0065073167180656,0.021081851067789183,2.305870969960208e-47,1.769564147944493e-48,measure_irrelevant,0.01,-0.01,stop_allowed,stop_allowed,supported,-6.0,True,GOOD_ALLOW
20260803,2.0,1.7,mild_kink,BENIGN,moderate,1.5,A,A,2.0,1.0000000000000002,2.0065073167180656,0.021081851067789183,2.305870969960208e-47,1.769564147944493e-48,measure_irrelevant,0.01,-0.01,stop_allowed,stop_allowed,supported,-6.0,True,GOOD_ALLOW
20260803,2.0,1.7,mild_kink,BENIGN,permissive,3.0,A,A,2.0,1.0000000000000002,2.0065073167180656,0.021081851067789183,2.305870969960208e-47,1.769564147944493e-48,measure_irrelevant,0.01,-0.01,stop_allowed,stop_allowed,supported,-6.0,True,GOOD_ALLOW
20260803,2.0,1.7,mild_kink,BENIGN,no_guard,,A,A,2.0,1.0000000000000002,2.0065073167180656,0.021081851067789183,2.305870969960208e-47,1.769564147944493e-48,measure_irrelevant,0.01,-0.01,stop_allowed,stop_allowed,supported,-6.0,True,GOOD_ALLOW
20260803,2.0,1.7,regime_moderate,REGIME_CHANGE,very_strict,0.0,A,A,2.0,1.0000000000000002,2.0065073167180656,0.021081851067789183,2.305870969960208e-47,1.769564147944493e-48,measure_irrelevant,0.01,-0.01,stop_allowed,stop_allowed,supported,-6.0,True,GOOD_ALLOW
20260803,2.0,1.7,regime_moderate,REGIME_CHANGE,strict,0.5,A,A,2.0,1.0000000000000002,2.0065073167180656,0.021081851067789183,2.305870969960208e-47,1.769564147944493e-48,measure_irrelevant,0.01,-0.01,stop_allowed,stop_allowed,supported,-6.0,True,GOOD_ALLOW
20260803,2.0,1.7,regime_moderate,REGIME_CHANGE,moderate,1.5,A,A,2.0,1.0000000000000002,2.0065073167180656,0.021081851067789183,2.305870969960208e-47,1.769564147944493e-48,measure_irrelevant,0.01,-0.01,stop_allowed,stop_allowed,supported,-6.0,True,GOOD_ALLOW
20260803,2.0,1.7,regime_moderate,REGIME_CHANGE,permissive,3.0,A,A,2.0,1.0000000000000002,2.0065073167180656,0.021081851067789183,2.305870969960208e-47,1.769564147944493e-48,measure_irrelevant,0.01,-0.01,stop_allowed,stop_allowed,supported,-6.0,True,GOOD_ALLOW
20260803,2.0,1.7,regime_moderate,REGIME_CHANGE,no_guard,,A,A,2.0,1.0000000000000002,2.0065073167180656,0.021081851067789183,2.305870969960208e-47,1.769564147944493e-48,measure_irrelevant,0.01,-0.01,stop_allowed,stop_allowed,supported,-6.0,True,GOOD_ALLOW
20260803,2.0,1.7,regime_strong,REGIME_CHANGE,very_strict,0.0,A,A,2.0,1.0000000000000002,2.0065073167180656,0.021081851067789183,2.305870969960208e-47,1.769564147944493e-48,measure_irrelevant,0.01,-0.01,stop_allowed,stop_allowed,supported,-6.0,True,GOOD_ALLOW
20260803,2.0,1.7,regime_strong,REGIME_CHANGE,strict,0.5,A,A,2.0,1.0000000000000002,2.0065073167180656,0.021081851067789183,2.305870969960208e-47,1.769564147944493e-48,measure_irrelevant,0.01,-0.01,stop_allowed,stop_allowed,supported,-6.0,True,GOOD_ALLOW
20260803,2.0,1.7,regime_strong,REGIME_CHANGE,moderate,1.5,A,A,2.0,1.0000000000000002,2.0065073167180656,0.021081851067789183,2.305870969960208e-47,1.769564147944493e-48,measure_irrelevant,0.01,-0.01,stop_allowed,stop_allowed,supported,-6.0,True,GOOD_ALLOW
20260803,2.0,1.7,regime_strong,REGIME_CHANGE,permissive,3.0,A,A,2.0,1.0000000000000002,2.0065073167180656,0.021081851067789183,2.305870969960208e-47,1.769564147944493e-48,measure_irrelevant,0.01,-0.01,stop_allowed,stop_allowed,supported,-6.0,True,GOOD_ALLOW
20260803,2.0,1.7,regime_strong,REGIME_CHANGE,no_guard,,A,A,2.0,1.0000000000000002,2.0065073167180656,0.021081851067789183,2.305870969960208e-47,1.769564147944493e-48,measure_irrelevant,0.01,-0.01,stop_allowed,stop_allowed,supported,-6.0,True,GOOD_ALLOW
20260803,2.0,1.7,regime_step,REGIME_CHANGE,very_strict,0.0,A,A,2.0,1.0000000000000002,2.0065073167180656,0.021081851067789183,2.305870969960208e-47,1.769564147944493e-48,measure_irrelevant,0.01,-0.01,stop_allowed,stop_allowed,supported,-6.0,True,GOOD_ALLOW
20260803,2.0,1.7,regime_step,REGIME_CHANGE,strict,0.5,A,A,2.0,1.0000000000000002,2.0065073167180656,0.021081851067789183,2.305870969960208e-47,1.769564147944493e-48,measure_irrelevant,0.01,-0.01,stop_allowed,stop_allowed,supported,-6.0,True,GOOD_ALLOW
20260803,2.0,1.7,regime_step,REGIME_CHANGE,moderate,1.5,A,A,2.0,1.0000000000000002,2.0065073167180656,0.021081851067789183,2.305870969960208e-47,1.769564147944493e-48,measure_irrelevant,0.01,-0.01,stop_allowed,stop_allowed,supported,-6.0,True,GOOD_ALLOW
20260803,2.0,1.7,regime_step,REGIME_CHANGE,permissive,3.0,A,A,2.0,1.0000000000000002,2.0065073167180656,0.021081851067789183,2.305870969960208e-47,1.769564147944493e-48,measure_irrelevant,0.01,-0.01,stop_allowed,stop_allowed,supported,-6.0,True,GOOD_ALLOW
20260803,2.0,1.7,regime_step,REGIME_CHANGE,no_guard,,A,A,2.0,1.0000000000000002,2.0065073167180656,0.021081851067789183,2.305870969960208e-47,1.769564147944493e-48,measure_irrelevant,0.01,-0.01,stop_allowed,stop_allowed,supported,-6.0,True,GOOD_ALLOW
20260804,2.0,1.7,linear_exact,BENIGN,very_strict,0.0,A,A,2.0,1.0000000000000002,2.0136296094263026,0.02108185106778918,1.440546212082132e-49,1.4373344631270866e-50,measure_irrelevant,0.01,-0.01,stop_allowed,stop_allowed,supported,-6.0,True,GOOD_ALLOW
20260804,2.0,1.7,linear_exact,BENIGN,strict,0.5,A,A,2.0,1.0000000000000002,2.0136296094263026,0.02108185106778918,1.440546212082132e-49,1.4373344631270866e-50,measure_irrelevant,0.01,-0.01,stop_allowed,stop_allowed,supported,-6.0,True,GOOD_ALLOW
20260804,2.0,1.7,linear_exact,BENIGN,moderate,1.5,A,A,2.0,1.0000000000000002,2.0136296094263026,0.02108185106778918,1.440546212082132e-49,1.4373344631270866e-50,measure_irrelevant,0.01,-0.01,stop_allowed,stop_allowed,supported,-6.0,True,GOOD_ALLOW
20260804,2.0,1.7,linear_exact,BENIGN,permissive,3.0,A,A,2.0,1.0000000000000002,2.0136296094263026,0.02108185106778918,1.440546212082132e-49,1.4373344631270866e-50,measure_irrelevant,0.01,-0.01,stop_allowed,stop_allowed,supported,-6.0,True,GOOD_ALLOW
20260804,2.0,1.7,linear_exact,BENIGN,no_guard,,A,A,2.0,1.0000000000000002,2.0136296094263026,0.02108185106778918,1.440546212082132e-49,1.4373344631270866e-50,measure_irrelevant,0.01,-0.01,stop_allowed,stop_allowed,supported,-6.0,True,GOOD_ALLOW
20260804,2.0,1.7,mild_quadratic,BENIGN,very_strict,0.0,A,A,2.0,1.0000000000000002,2.0136296094263026,0.02108185106778918,1.440546212082132e-49,1.4373344631270866e-50,measure_irrelevant,0.01,-0.01,stop_allowed,stop_allowed,supported,-6.0,True,GOOD_ALLOW
