t_s,current_A,voltage_V,cell_heat_W,soc,cell_temperature_K,coolant_inlet_K,coolant_outlet_K,module_heat_removed_W
0.0,0.0,4.042080001281205,0.0,0.8,290.9073599544165,290.907359,290.9073590024377,2.047998714260757e-07
3.6000000536590817,0.0,4.042080001281205,0.0,0.8,290.9073599544165,290.907359,290.9073590024377,2.047998714260757e-07
7.200000107318163,0.0,4.042080001281205,0.0,0.8,290.9073599544165,290.907359,290.9073590024377,2.047998714260757e-07
14.400000214636327,0.0,4.042080001281205,0.0,0.8,290.9073599544165,290.907359,290.9073590024377,2.047998714260757e-07
28.800000429272654,0.0,4.042080001281205,0.0,0.8,290.9073599544165,290.907359,290.9073590024377,2.047998714260757e-07
57.60000085854531,0.0,4.042080001281208,0.0,0.8,290.9073599544165,290.907359,290.9073590024377,2.047998714260757e-07
115.20000171709061,0.0,4.042080001281208,0.0,0.8,290.9073599544165,290.907359,290.9073590024377,2.047998714260757e-07
230.40000343418123,0.0,4.042080001281208,0.0,0.8,290.9073599544165,290.907359,290.9073590024377,2.047998714260757e-07
360.0,0.0,4.04208000128121,0.0,0.8,290.9073599544165,290.907359,290.9073590024377,2.047998714260757e-07
363.24000005365906,0.0,4.04208000128121,0.0,0.8,290.9073599544165,290.907359,290.9073590024377,2.047998714260757e-07
366.4800001073181,0.0,4.042080001281207,0.0,0.8,290.9073599544165,290.907359,290.9073590024377,2.047998714260757e-07
372.9600002146363,0.0,4.042080001281207,0.0,0.8,290.9073599544165,290.907359,290.9073590024377,2.047998714260757e-07
385.92000042927265,0.0,4.042080001281207,0.0,0.8,290.9073599544165,290.907359,290.9073590024377,2.047998714260757e-07
411.8400008585453,0.0,4.042080001281207,0.0,0.8,290.9073599544165,290.907359,290.9073590024377,2.047998714260757e-07
463.6800017170906,0.0,4.042080001281207,0.0,0.8,290.9073599544165,290.907359,290.9073590024377,2.047998714260757e-07
567.3600034341812,0.0,4.042080001281207,0.0,0.8,290.9073599544165,290.907359,290.9073590024377,2.047998714260757e-07
720.0,0.0,4.042080001281207,0.0,0.8,290.9073599544165,290.907359,290.9073590024377,2.047998714260757e-07
722.880000053659,0.0,4.042080001281207,0.0,0.8,290.9073599544165,290.907359,290.9073590024377,2.047998714260757e-07
