t_s,current_A,voltage_V,cell_heat_W,soc,cell_temperature_K,coolant_inlet_K,coolant_outlet_K,module_heat_removed_W
4984989.120072098,0.0,4.042080001281294,0.0,0.8000000000000067,299.50291474090267,299.5029139999946,299.5029139999946,0.0
4985058.240144198,0.0,4.042080001281294,0.0,0.8000000000000067,299.50291474090267,299.5029139999946,299.5029139999946,0.0
4985196.480288395,0.0,4.042080001281294,0.0,0.8000000000000067,299.50291474090267,299.5029139999946,299.5029139999946,0.0
4985280.0,0.0,4.042080001281294,0.0,0.8000000000000067,299.50291474090267,299.5029139999946,299.5029139999946,0.0
4985280.720001127,0.0,4.042080001281294,0.0,0.8000000000000067,299.50291474090267,299.5029139999946,299.5029139999946,0.0
4985281.440002253,0.0,4.042080001281294,0.0,0.8000000000000067,299.50291474090267,299.5029139999946,299.5029139999946,0.0
4985282.880004507,0.0,4.042080001281294,0.0,0.8000000000000067,299.50291474090267,299.5029139999946,299.5029139999946,0.0
4985285.760009012,0.0,4.042080001281294,0.0,0.8000000000000067,299.50291474090267,299.5029139999946,299.5029139999946,0.0
4985291.520018024,0.0,4.042080001281294,0.0,0.8000000000000067,299.50291474090267,299.5029139999946,299.5029139999946,0.0
4985303.04003605,0.0,4.042080001281294,0.0,0.8000000000000067,299.50291474090267,299.5029139999946,299.5029139999946,0.0
4985326.080072098,0.0,4.042080001281294,0.0,0.8000000000000067,299.50291474090267,299.5029139999946,299.5029139999946,0.0
4985372.160144198,0.0,4.042080001281294,0.0,0.8000000000000067,299.50291474090267,299.5029139999946,299.5029139999946,0.0
4985464.320288395,0.0,4.042080001281294,0.0,0.8000000000000067,299.50291474090267,299.5029139999946,299.5029139999946,0.0
4985640.0,0.0,4.042080001281294,0.0,0.8000000000000067,299.50291474090267,299.5029139999946,299.5029139999946,0.0
4985640.360001126,0.0,4.042080001281294,0.0,0.8000000000000067,299.50291474090267,299.5029139999946,299.5029139999946,0.0
4985640.720002253,0.0,4.042080001281294,0.0,0.8000000000000067,299.50291474090267,299.5029139999946,299.5029139999946,0.0
4985641.440004506,0.0,4.042080001281294,0.0,0.8000000000000067,299.50291474090267,299.5029139999946,299.5029139999946,0.0
4985642.880009012,0.0,4.042080001281294,0.0,0.8000000000000067,299.50291474090267,299.5029139999946,299.5029139999946,0.0
4985645.760018025,0.0,4.042080001281294,0.0,0.8000000000000067,299.50291474090267,299.5029139999946,299.5029139999946,0.0
4985651.520036049,0.0,4.042080001281294,0.0,0.8000000000000067,299.50291474090267,299.5029139999946,299.5029139999946,0.0
4985663.040072098,0.0,4.042080001281294,0.0,0.8000000000000067,299.50291474090267,299.5029139999946,299.5029139999946,0.0
4985686.080144198,0.0,4.042080001281294,0.0,0.8000000000000067,299.50291474090267,299.5029139999946,299.5029139999946,0.0
4985732.160288395,0.0,4.042080001281294,0.0,0.8000000000000067,299.50291474090267,299.5029139999946,299.5029139999946,0.0
4985824.32057679,0.0,4.042080001281294,0.0,0.8000000000000067,299.50291474090267,299.5029139999946,299.5029139999946,0.0
4986000.0,0.0,4.042080001281292,0.0,0.8000000000000067,299.50291474090267,299.5029139999946,299.5029139999946,0.0
4989600.0,0.0,4.042080001281292,0.0,0.8000000000000067,297.9500007951096,297.95000000001755,297.95000000001755,0.0
4989603.600001181,0.0,4.042080001281292,0.0,0.8000000000000067,297.9500007951096,297.95000000001755,297.95000000001755,0.0
4989607.20000236,0.0,4.042080001281292,0.0,0.8000000000000067,297.9500007951096,297.95000000001755,297.95000000001755,0.0
4989614.40000472,0.0,4.042080001281294,0.0,0.8000000000000067,297.9500007951096,297.95000000001755,297.95000000001755,0.0
4989628.800009442,0.0,4.042080001281294,0.0,0.8000000000000067,297.9500007951096,297.95000000001755,297.95000000001755,0.0
4989657.600018883,0.0,4.042080001281294,0.0,0.8000000000000067,297.9500007951096,297.95000000001755,297.95000000001755,0.0
4989715.200037766,0.0,4.042080001281294,0.0,0.8000000000000067,297.9500007951096,297.95000000001755,297.95000000001755,0.0
4989830.400075532,0.0,4.042080001281294,0.0,0.8000000000000067,297.9500007951096,297.95000000001755,297.95000000001755,0.0
4989960.0,0.0,4.042080001281294,0.0,0.8000000000000067,297.9500007951096,297.95000000001755,297.95000000001755,0.0
4989963.24000118,0.0,4.042080001281294,0.0,0.8000000000000067,297.9500007951096,297.95000000001755,297.95000000001755,0.0
4989966.48000236,0.0,4.042080001281294,0.0,0.8000000000000067,297.9500007951096,297.95000000001755,297.95000000001755,0.0
4989972.960004721,0.0,4.042080001281294,0.0,0.8000000000000067,297.9500007951096,297.95000000001755,297.95000000001755,0.0
4989985.920009442,0.0,4.042080001281294,0.0,0.8000000000000067,297.9500007951096,297.95000000001755,297.95000000001755,0.0
4990011.840018883,0.0,4.042080001281294,0.0,0.8000000000000067,297.9500007951096,297.95000000001755,297.95000000001755,0.0
4990063.680037766,0.0,4.042080001281294,0.0,0.8000000000000067,297.9500007951096,297.95000000001755,297.95000000001755,0.0
4990167.3600755315,0.0,4.042080001281294,0.0,0.8000000000000067,297.9500007951096,297.95000000001755,297.95000000001755,0.0
4990320.0,0.0,4.042080001281294,0.0,0.8000000000000067,297.9500007951096,297.95000000001755,297.95000000001755,0.0
4990322.88000118,0.0,4.042080001281294,0.0,0.8000000000000067,297.9500007951096,297.95000000001755,297.95000000001755,0.0
4990325.760002361,0.0,4.042080001281294,0.0,0.8000000000000067,297.9500007951096,297.95000000001755,297.95000000001755,0.0
4990331.52000472,0.0,4.042080001281294,0.0,0.8000000000000067,297.9500007951096,297.95000000001755,297.95000000001755,0.0
4990343.040009442,0.0,4.042080001281294,0.0,0.8000000000000067,297.9500007951096,297.95000000001755,297.95000000001755,0.0
4990366.080018883,0.0,4.042080001281292,0.0,0.8000000000000067,297.9500007951096,297.95000000001755,297.95000000001755,0.0
4990412.160037766,0.0,4.042080001281292,0.0,0.8000000000000067,297.9500007951096,297.95000000001755,297.95000000001755,0.0
4990504.320075532,0.0,4.042080001281294,0.0,0.8000000000000067,297.9500007951096,297.95000000001755,297.95000000001755,0.0
4990680.0,0.0,4.042080001281292,0.0,0.8000000000000067,297.9500007951096,297.95000000001755,297.95000000001755,0.0
4990682.5200011805,0.0,4.042080001281292,0.0,0.8000000000000067,297.9500007951096,297.95000000001755,297.95000000001755,0.0
4990685.04000236,0.0,4.042080001281292,0.0,0.8000000000000067,297.9500007951096,297.95000000001755,297.95000000001755,0.0
4990690.080004721,0.0,4.042080001281292,0.0,0.8000000000000067,297.9500007951096,297.95000000001755,297.95000000001755,0.0
4990700.160009442,0.0,4.042080001281292,0.0,0.8000000000000067,297.9500007951096,297.95000000001755,297.95000000001755,0.0
4990720.320018883,0.0,4.042080001281292,0.0,0.8000000000000067,297.9500007951096,297.95000000001755,297.95000000001755,0.0
4990760.640037766,0.0,4.042080001281294,0.0,0.8000000000000067,297.9500007951096,297.95000000001755,297.95000000001755,0.0
4990841.280075532,0.0,4.042080001281294,0.0,0.8000000000000067,297.9500007951096,297.95000000001755,297.95000000001755,0.0
4991002.560151064,0.0,4.042080001281294,0.0,0.8000000000000067,297.9500007951096,297.95000000001755,297.95000000001755,0.0
4991040.0,0.0,4.042080001281294,0.0,0.8000000000000067,297.9500007951096,297.95000000001755,297.95000000001755,0.0
4991042.16000118,0.0,4.042080001281294,0.0,0.8000000000000067,297.9500007951096,297.95000000001755,297.95000000001755,0.0
4991044.32000236,0.0,4.042080001281294,0.0,0.8000000000000067,297.9500007951096,297.95000000001755,297.95000000001755,0.0
4991048.640004721,0.0,4.042080001281294,0.0,0.8000000000000067,297.9500007951096,297.95000000001755,297.95000000001755,0.0
4991057.280009441,0.0,4.042080001281294,0.0,0.8000000000000067,297.9500007951096,297.95000000001755,297.95000000001755,0.0
4991074.560018883,0.0,4.042080001281294,0.0,0.8000000000000067,297.9500007951096,297.95000000001755,297.95000000001755,0.0
4991109.120037766,0.0,4.042080001281294,0.0,0.8000000000000067,297.9500007951096,297.95000000001755,297.95000000001755,0.0
4991178.240075532,0.0,4.042080001281294,0.0,0.8000000000000067,297.9500007951096,297.95000000001755,297.95000000001755,0.0
4991316.480151064,0.0,4.042080001281294,0.0,0.8000000000000067,297.9500007951096,297.95000000001755,297.95000000001755,0.0
4991400.0,0.0,4.042080001281294,0.0,0.8000000000000067,297.9500007951096,297.95000000001755,297.95000000001755,0.0
4991401.80000118,0.0,4.042080001281294,0.0,0.8000000000000067,297.9500007951096,297.95000000001755,297.95000000001755,0.0
4991403.6000023605,0.0,4.042080001281294,0.0,0.8000000000000067,297.9500007951096,297.95000000001755,297.95000000001755,0.0
4991407.200004721,0.0,4.042080001281294,0.0,0.8000000000000067,297.9500007951096,297.95000000001755,297.95000000001755,0.0
4991414.400009441,0.0,4.042080001281294,0.0,0.8000000000000067,297.9500007951096,297.95000000001755,297.95000000001755,0.0
4991428.800018883,0.0,4.042080001281294,0.0,0.8000000000000067,297.9500007951096,297.95000000001755,297.95000000001755,0.0
4991457.600037766,0.0,4.042080001281294,0.0,0.8000000000000067,297.9500007951096,297.95000000001755,297.95000000001755,0.0
4991515.200075532,0.0,4.042080001281294,0.0,0.8000000000000067,297.9500007951096,297.95000000001755,297.95000000001755,0.0
4991630.400151064,0.0,4.042080001281294,0.0,0.8000000000000067,297.9500007951096,297.95000000001755,297.95000000001755,0.0
4991760.0,0.0,4.042080001281294,0.0,0.8000000000000067,297.9500007951096,297.95000000001755,297.95000000001755,0.0
4991761.44000118,0.0,4.042080001281294,0.0,0.8000000000000067,297.9500007951096,297.95000000001755,297.95000000001755,0.0
4991762.880002361,0.0,4.042080001281294,0.0,0.8000000000000067,297.9500007951096,297.95000000001755,297.95000000001755,0.0
4991765.760004721,0.0,4.042080001281294,0.0,0.8000000000000067,297.9500007951096,297.95000000001755,297.95000000001755,0.0
4991771.520009441,0.0,4.042080001281294,0.0,0.8000000000000067,297.9500007951096,297.95000000001755,297.95000000001755,0.0
4991783.040018883,0.0,4.042080001281294,0.0,0.8000000000000067,297.9500007951096,297.95000000001755,297.95000000001755,0.0
4991806.080037766,0.0,4.042080001281294,0.0,0.8000000000000067,297.9500007951096,297.95000000001755,297.95000000001755,0.0
4991852.160075532,0.0,4.042080001281294,0.0,0.8000000000000067,297.9500007951096,297.95000000001755,297.95000000001755,0.0
4991944.320151064,0.0,4.042080001281294,0.0,0.8000000000000067,297.9500007951096,297.95000000001755,297.95000000001755,0.0
4992120.0,0.0,4.042080001281294,0.0,0.8000000000000067,297.9500007951096,297.95000000001755,297.95000000001755,0.0
4992121.08000118,0.0,4.042080001281294,0.0,0.8000000000000067,297.9500007951096,297.95000000001755,297.95000000001755,0.0
4992122.16000236,0.0,4.042080001281294,0.0,0.8000000000000067,297.9500007951096,297.95000000001755,297.95000000001755,0.0
4992124.320004721,0.0,4.042080001281294,0.0,0.8000000000000067,297.9500007951096,297.95000000001755,297.95000000001755,0.0
4992128.640009441,0.0,4.042080001281294,0.0,0.8000000000000067,297.9500007951096,297.95000000001755,297.95000000001755,0.0
4992137.280018883,0.0,4.042080001281294,0.0,0.8000000000000067,297.9500007951096,297.95000000001755,297.95000000001755,0.0
4992154.560037766,0.0,4.042080001281294,0.0,0.8000000000000067,297.9500007951096,297.95000000001755,297.95000000001755,0.0
4992189.120075532,0.0,4.042080001281294,0.0,0.8000000000000067,297.9500007951096,297.95000000001755,297.95000000001755,0.0
4992258.240151064,0.0,4.042080001281292,0.0,0.8000000000000067,297.9500007951096,297.95000000001755,297.95000000001755,0.0
4992396.480302128,0.0,4.042080001281294,0.0,0.8000000000000067,297.9500007951096,297.95000000001755,297.95000000001755,0.0
4992480.0,0.0,4.042080001281292,0.0,0.8000000000000067,297.9500007951096,297.95000000001755,297.95000000001755,0.0
4992480.72000118,0.0,4.042080001281292,0.0,0.8000000000000067,297.9500007951096,297.95000000001755,297.95000000001755,0.0
4992481.44000236,0.0,4.042080001281292,0.0,0.8000000000000067,297.9500007951096,297.95000000001755,297.95000000001755,0.0
4992482.880004721,0.0,4.042080001281292,0.0,0.8000000000000067,297.9500007951096,297.95000000001755,297.95000000001755,0.0
4992485.7600094415,0.0,4.042080001281292,0.0,0.8000000000000067,297.9500007951096,297.95000000001755,297.95000000001755,0.0
4992491.520018883,0.0,4.042080001281292,0.0,0.8000000000000067,297.9500007951096,297.95000000001755,297.95000000001755,0.0
4992503.040037766,0.0,4.042080001281292,0.0,0.8000000000000067,297.9500007951096,297.95000000001755,297.95000000001755,0.0
4992526.080075532,0.0,4.042080001281292,0.0,0.8000000000000067,297.9500007951096,297.95000000001755,297.95000000001755,0.0
4992572.160151064,0.0,4.042080001281292,0.0,0.8000000000000067,297.9500007951096,297.95000000001755,297.95000000001755,0.0
4992664.320302128,0.0,4.042080001281292,0.0,0.8000000000000067,297.9500007951096,297.95000000001755,297.95000000001755,0.0
4992840.0,0.0,4.042080001281294,0.0,0.8000000000000067,297.9500007951096,297.95000000001755,297.95000000001755,0.0
4992840.36000118,0.0,4.042080001281294,0.0,0.8000000000000067,297.9500007951096,297.95000000001755,297.95000000001755,0.0
4992840.720002361,0.0,4.042080001281294,0.0,0.8000000000000067,297.9500007951096,297.95000000001755,297.95000000001755,0.0
4992841.44000472,0.0,4.042080001281294,0.0,0.8000000000000067,297.9500007951096,297.95000000001755,297.95000000001755,0.0
4992842.880009442,0.0,4.042080001281294,0.0,0.8000000000000067,297.9500007951096,297.95000000001755,297.95000000001755,0.0
4992845.760018883,0.0,4.042080001281294,0.0,0.8000000000000067,297.9500007951096,297.95000000001755,297.95000000001755,0.0
4992851.520037766,0.0,4.042080001281294,0.0,0.8000000000000067,297.9500007951096,297.95000000001755,297.95000000001755,0.0
4992863.040075532,0.0,4.042080001281294,0.0,0.8000000000000067,297.9500007951096,297.95000000001755,297.95000000001755,0.0
4992886.080151064,0.0,4.042080001281294,0.0,0.8000000000000067,297.9500007951096,297.95000000001755,297.95000000001755,0.0
4992932.160302128,0.0,4.042080001281294,0.0,0.8000000000000067,297.9500007951096,297.95000000001755,297.95000000001755,0.0
4993024.320604255,0.0,4.042080001281294,0.0,0.8000000000000067,297.9500007951096,297.95000000001755,297.95000000001755,0.0
4993200.0,0.0,4.042080001281292,0.0,0.8000000000000067,297.9500007951096,297.95000000001755,297.95000000001755,0.0
4996800.0,0.0,4.042080001281292,0.0,0.8000000000000067,296.39708679507964,296.3970859999876,296.3970859999876,0.0
4996803.600001234,0.0,4.042080001281292,0.0,0.8000000000000067,296.39708679507964,296.3970859999876,296.3970859999876,0.0
4996807.200002467,0.0,4.042080001281292,0.0,0.8000000000000067,296.39708679507964,296.3970859999876,296.3970859999876,0.0
4996814.400004935,0.0,4.042080001281292,0.0,0.8000000000000067,296.39708679507964,296.3970859999876,296.3970859999876,0.0
4996828.800009871,0.0,4.042080001281292,0.0,0.8000000000000067,296.39708679507964,296.3970859999876,296.3970859999876,0.0
4996857.600019741,0.0,4.042080001281292,0.0,0.8000000000000067,296.39708679507964,296.3970859999876,296.3970859999876,0.0
4996915.200039483,0.0,4.042080001281292,0.0,0.8000000000000067,296.39708679507964,296.3970859999876,296.3970859999876,0.0
4997030.400078965,0.0,4.042080001281294,0.0,0.8000000000000067,296.39708679507964,296.3970859999876,296.3970859999876,0.0
4997160.0,0.0,4.042080001281292,0.0,0.8000000000000067,296.39708679507964,296.3970859999876,296.3970859999876,0.0
4997163.240001234,0.0,4.042080001281292,0.0,0.8000000000000067,296.39708679507964,296.3970859999876,296.3970859999876,0.0
4997166.4800024675,0.0,4.042080001281292,0.0,0.8000000000000067,296.39708679507964,296.3970859999876,296.3970859999876,0.0
4997172.960004935,0.0,4.042080001281292,0.0,0.8000000000000067,296.39708679507964,296.3970859999876,296.3970859999876,0.0
4997185.920009871,0.0,4.042080001281292,0.0,0.8000000000000067,296.39708679507964,296.3970859999876,296.3970859999876,0.0
4997211.840019741,0.0,4.042080001281292,0.0,0.8000000000000067,296.39708679507964,296.3970859999876,296.3970859999876,0.0
4997263.680039482,0.0,4.042080001281292,0.0,0.8000000000000067,296.39708679507964,296.3970859999876,296.3970859999876,0.0
4997367.360078965,0.0,4.042080001281294,0.0,0.8000000000000067,296.39708679507964,296.3970859999876,296.3970859999876,0.0
4997520.0,0.0,4.042080001281292,0.0,0.8000000000000067,296.39708679507964,296.3970859999876,296.3970859999876,0.0
